Chr	Start	End	Value	Color
10	1400001	1500000	6800	1f78b4
10	1500001	1600000	19330	1f78b4
10	1600001	1700000	12161	1f78b4
10	1700001	1800000	7981	1f78b4
10	1800001	1900000	4873	1f78b4
10	1900001	2000000	2363	1f78b4
10	2000001	2100000	4268	1f78b4
10	2100001	2200000	10421	1f78b4
10	2200001	2300000	12292	1f78b4
10	2300001	2400000	24576	1f78b4
10	2400001	2500000	3362	1f78b4
10	2500001	2600000	7511	1f78b4
10	2600001	2700000	25849	1f78b4
10	2700001	2800000	7221	1f78b4
10	2800001	2900000	5076	1f78b4
10	2900001	3000000	16686	1f78b4
10	3000001	3100000	15471	1f78b4
10	3100001	3200000	6997	1f78b4
10	3200001	3300000	1879	1f78b4
10	3300001	3400000	10549	1f78b4
10	3400001	3500000	7919	1f78b4
10	3500001	3600000	5896	1f78b4
10	3600001	3700000	7270	1f78b4
10	3700001	3800000	21159	1f78b4
10	3800001	3900000	5198	1f78b4
10	3900001	4000000	5892	1f78b4
10	4000001	4100000	14754	1f78b4
10	4100001	4200000	11478	1f78b4
10	4200001	4300000	8376	1f78b4
10	4300001	4400000	16686	1f78b4
10	4400001	4500000	15196	1f78b4
10	4500001	4600000	26673	1f78b4
10	4600001	4700000	11731	1f78b4
10	4700001	4800000	10654	1f78b4
10	4800001	4900000	20557	1f78b4
10	4900001	5000000	5322	1f78b4
10	5000001	5100000	1610	1f78b4
10	5100001	5200000	1463	1f78b4
10	5200001	5300000	4605	1f78b4
10	5300001	5400000	6327	1f78b4
10	5400001	5500000	6904	1f78b4
10	5500001	5600000	6775	1f78b4
10	5600001	5700000	4612	1f78b4
10	5700001	5800000	5970	1f78b4
10	5800001	5900000	3975	1f78b4
10	5900001	6000000	2331	1f78b4
10	6000001	6100000	4289	1f78b4
10	6100001	6200000	9172	1f78b4
10	6200001	6300000	6572	1f78b4
10	6300001	6400000	11004	1f78b4
10	6400001	6500000	5698	1f78b4
10	6500001	6600000	2601	1f78b4
10	6600001	6700000	13816	1f78b4
10	6700001	6800000	14591	1f78b4
10	6800001	6900000	6412	1f78b4
10	6900001	7000000	19731	1f78b4
10	7000001	7100000	7512	1f78b4
10	7100001	7200000	5803	1f78b4
10	7200001	7300000	3609	1f78b4
10	7300001	7400000	4779	1f78b4
10	7400001	7500000	4940	1f78b4
10	7500001	7600000	7978	1f78b4
10	7600001	7700000	9404	1f78b4
10	7700001	7800000	16788	1f78b4
10	7800001	7900000	3088	1f78b4
10	7900001	8000000	11536	1f78b4
10	8000001	8100000	3778	1f78b4
10	8100001	8200000	4516	1f78b4
10	8200001	8300000	3880	1f78b4
10	8300001	8400000	8692	1f78b4
10	8400001	8500000	9058	1f78b4
10	8500001	8600000	11337	1f78b4
10	8600001	8700000	6843	1f78b4
10	8700001	8800000	6739	1f78b4
10	8800001	8900000	12310	1f78b4
10	8900001	9000000	4312	1f78b4
10	9000001	9100000	6579	1f78b4
10	9100001	9200000	8993	1f78b4
10	9200001	9300000	7376	1f78b4
10	9300001	9400000	7307	1f78b4
10	9400001	9500000	4163	1f78b4
10	9500001	9600000	18284	1f78b4
10	9600001	9700000	24516	1f78b4
10	9700001	9800000	11866	1f78b4
10	9800001	9900000	6302	1f78b4
10	9900001	10000000	8572	1f78b4
10	10000001	10100000	11935	1f78b4
10	10100001	10200000	9903	1f78b4
10	10200001	10300000	8097	1f78b4
10	10300001	10400000	3137	1f78b4
10	10400001	10500000	5407	1f78b4
10	10500001	10600000	5305	1f78b4
10	10600001	10700000	6828	1f78b4
10	10700001	10800000	9868	1f78b4
10	10800001	10900000	1994	1f78b4
10	10900001	11000000	4828	1f78b4
10	11000001	11100000	10827	1f78b4
10	11100001	11200000	22502	1f78b4
10	11200001	11300000	3521	1f78b4
10	11300001	11400000	4032	1f78b4
10	11400001	11500000	3395	1f78b4
10	11500001	11600000	16009	1f78b4
10	11600001	11700000	4825	1f78b4
10	11700001	11800000	5587	1f78b4
10	11800001	11900000	7002	1f78b4
10	11900001	12000000	10812	1f78b4
10	12000001	12100000	2958	1f78b4
10	12100001	12200000	8138	1f78b4
10	12200001	12300000	10913	1f78b4
10	12300001	12400000	15016	1f78b4
10	12400001	12500000	8279	1f78b4
10	12500001	12600000	4066	1f78b4
10	12600001	12700000	2417	1f78b4
10	12700001	12800000	4677	1f78b4
10	12800001	12900000	8263	1f78b4
10	12900001	13000000	5484	1f78b4
10	13000001	13100000	2909	1f78b4
10	13100001	13200000	6684	1f78b4
10	13200001	13300000	3248	1f78b4
10	13300001	13400000	3663	1f78b4
10	13400001	13500000	9895	1f78b4
10	13500001	13600000	3870	1f78b4
10	13600001	13700000	4015	1f78b4
10	13700001	13800000	3132	1f78b4
10	13800001	13900000	2184	1f78b4
10	13900001	14000000	4510	1f78b4
10	14000001	14100000	8884	1f78b4
10	14100001	14200000	4535	1f78b4
10	14200001	14300000	2904	1f78b4
10	14300001	14400000	8713	1f78b4
10	14400001	14500000	2630	1f78b4
10	14500001	14600000	2879	1f78b4
10	14600001	14700000	3410	1f78b4
10	14700001	14800000	3874	1f78b4
10	14800001	14900000	12604	1f78b4
10	14900001	15000000	2418	1f78b4
10	15000001	15100000	2934	1f78b4
10	15100001	15200000	3636	1f78b4
10	15200001	15300000	2476	1f78b4
10	15300001	15400000	2186	1f78b4
10	15400001	15500000	2644	1f78b4
10	15500001	15600000	8606	1f78b4
10	15600001	15700000	2015	1f78b4
10	15700001	15800000	3600	1f78b4
10	15800001	15900000	8701	1f78b4
10	15900001	16000000	3896	1f78b4
10	16000001	16100000	5255	1f78b4
10	16100001	16200000	4578	1f78b4
10	16200001	16300000	20502	1f78b4
10	16300001	16400000	6413	1f78b4
10	16400001	16500000	4078	1f78b4
10	16500001	16600000	4367	1f78b4
10	16600001	16700000	5434	1f78b4
10	16700001	16800000	1997	1f78b4
10	16800001	16900000	2115	1f78b4
10	16900001	17000000	6092	1f78b4
10	17000001	17100000	3625	1f78b4
10	17100001	17200000	3027	1f78b4
10	17200001	17300000	5481	1f78b4
10	17300001	17400000	13785	1f78b4
10	17400001	17500000	3338	1f78b4
10	17500001	17600000	3567	1f78b4
10	17600001	17700000	3038	1f78b4
10	17700001	17800000	4955	1f78b4
10	17800001	17900000	2071	1f78b4
10	17900001	18000000	2224	1f78b4
10	18000001	18100000	3678	1f78b4
10	18100001	18200000	16402	1f78b4
10	18200001	18300000	4078	1f78b4
10	18300001	18400000	2382	1f78b4
10	18400001	18500000	6537	1f78b4
10	18500001	18600000	1915	1f78b4
10	18600001	18700000	1833	1f78b4
10	18700001	18800000	3275	1f78b4
10	18800001	18900000	5542	1f78b4
10	18900001	19000000	6934	1f78b4
10	19000001	19100000	2638	1f78b4
10	19100001	19200000	2293	1f78b4
10	19200001	19300000	4705	1f78b4
10	19300001	19400000	9737	1f78b4
10	19400001	19500000	3450	1f78b4
10	19500001	19600000	4610	1f78b4
10	19600001	19700000	2997	1f78b4
10	19700001	19800000	1929	1f78b4
10	19800001	19900000	3959	1f78b4
10	19900001	20000000	2330	1f78b4
10	20000001	20100000	1947	1f78b4
10	20100001	20200000	8185	1f78b4
10	20200001	20300000	10452	1f78b4
10	20300001	20400000	5983	1f78b4
10	20400001	20500000	4080	1f78b4
10	20500001	20600000	7143	1f78b4
10	20600001	20700000	2729	1f78b4
10	20700001	20800000	2930	1f78b4
10	20800001	20900000	3542	1f78b4
10	20900001	21000000	3126	1f78b4
10	21000001	21100000	2458	1f78b4
10	21100001	21200000	2455	1f78b4
10	21200001	21300000	2960	1f78b4
10	21300001	21400000	1505	1f78b4
10	21400001	21500000	3172	1f78b4
10	21500001	21600000	1998	1f78b4
10	21600001	21700000	2471	1f78b4
10	21700001	21800000	2192	1f78b4
10	21800001	21900000	1830	1f78b4
10	21900001	22000000	1826	1f78b4
10	22000001	22100000	1971	1f78b4
10	22100001	22200000	1641	1f78b4
10	22200001	22300000	1847	1f78b4
10	22300001	22400000	1540	1f78b4
10	22400001	22500000	2119	1f78b4
10	22500001	22600000	7272	1f78b4
10	22600001	22700000	2408	1f78b4
10	22700001	22800000	3340	1f78b4
10	22800001	22900000	1927	1f78b4
10	22900001	23000000	2007	1f78b4
10	23000001	23100000	2741	1f78b4
10	23100001	23200000	5265	1f78b4
10	23200001	23207287	51	1f78b4
11	1	100000	2883	1f78b4
11	100001	200000	9245	1f78b4
11	200001	300000	10462	1f78b4
11	300001	400000	6482	1f78b4
11	400001	500000	4300	1f78b4
11	500001	600000	5630	1f78b4
11	600001	700000	4175	1f78b4
11	700001	800000	4765	1f78b4
11	800001	900000	3469	1f78b4
11	900001	1000000	4422	1f78b4
11	1000001	1100000	3306	1f78b4
11	1100001	1200000	5461	1f78b4
11	1200001	1300000	22145	1f78b4
11	1300001	1400000	10114	1f78b4
11	1400001	1500000	7355	1f78b4
11	1500001	1600000	8906	1f78b4
11	1600001	1700000	5819	1f78b4
11	1700001	1800000	11917	1f78b4
11	1800001	1900000	6759	1f78b4
11	1900001	2000000	5558	1f78b4
11	2000001	2100000	3199	1f78b4
11	2100001	2200000	4262	1f78b4
11	2200001	2300000	2835	1f78b4
11	2300001	2400000	4854	1f78b4
11	2400001	2500000	4939	1f78b4
11	2500001	2600000	3590	1f78b4
11	2600001	2700000	3136	1f78b4
11	2700001	2800000	3986	1f78b4
11	2800001	2900000	1797	1f78b4
11	2900001	3000000	2329	1f78b4
11	3000001	3100000	3106	1f78b4
11	3100001	3200000	2029	1f78b4
11	3200001	3300000	2852	1f78b4
11	3300001	3400000	3078	1f78b4
11	3400001	3500000	975	1f78b4
11	3500001	3600000	12479	1f78b4
11	3600001	3700000	8432	1f78b4
11	3700001	3800000	3342	1f78b4
11	3800001	3900000	2269	1f78b4
11	3900001	4000000	5507	1f78b4
11	4000001	4100000	2033	1f78b4
11	4100001	4200000	3871	1f78b4
11	4200001	4300000	2816	1f78b4
11	4300001	4400000	4060	1f78b4
11	4400001	4500000	13578	1f78b4
11	4500001	4600000	5274	1f78b4
11	4600001	4700000	2603	1f78b4
11	4700001	4800000	3308	1f78b4
11	4800001	4900000	10298	1f78b4
11	4900001	5000000	12451	1f78b4
11	5000001	5100000	5636	1f78b4
11	5100001	5200000	4613	1f78b4
11	5200001	5300000	840	1f78b4
11	5300001	5400000	1918	1f78b4
11	5400001	5500000	1573	1f78b4
11	5500001	5600000	3862	1f78b4
11	5600001	5700000	4885	1f78b4
11	5700001	5800000	7419	1f78b4
11	5800001	5900000	6697	1f78b4
11	5900001	6000000	6543	1f78b4
11	6000001	6100000	8820	1f78b4
11	6100001	6200000	7970	1f78b4
11	6200001	6300000	20107	1f78b4
11	6300001	6400000	6641	1f78b4
11	6400001	6500000	6727	1f78b4
11	6500001	6600000	6561	1f78b4
11	6600001	6700000	5649	1f78b4
11	6700001	6800000	149	1f78b4
11	6800001	6900000	985	1f78b4
11	6900001	7000000	9591	1f78b4
11	7000001	7100000	4537	1f78b4
11	7100001	7200000	4784	1f78b4
11	7200001	7300000	5604	1f78b4
11	7300001	7400000	11681	1f78b4
11	7400001	7500000	8983	1f78b4
11	7500001	7600000	3128	1f78b4
11	7600001	7700000	1608	1f78b4
11	7700001	7800000	3091	1f78b4
11	7800001	7900000	4334	1f78b4
11	7900001	8000000	3025	1f78b4
11	8000001	8100000	16625	1f78b4
11	8100001	8200000	5011	1f78b4
11	8200001	8300000	7922	1f78b4
11	8300001	8400000	6402	1f78b4
11	8400001	8500000	7682	1f78b4
11	8500001	8600000	4101	1f78b4
11	8600001	8700000	2645	1f78b4
11	8700001	8800000	12909	1f78b4
11	8800001	8900000	10407	1f78b4
11	8900001	9000000	6926	1f78b4
11	9000001	9100000	3772	1f78b4
11	9100001	9200000	4071	1f78b4
11	9200001	9300000	10285	1f78b4
11	9300001	9400000	5168	1f78b4
11	9400001	9500000	5872	1f78b4
11	9500001	9600000	4972	1f78b4
11	9600001	9700000	1943	1f78b4
11	9700001	9800000	7808	1f78b4
11	9800001	9900000	3523	1f78b4
11	9900001	10000000	4015	1f78b4
11	10000001	10100000	6056	1f78b4
11	10100001	10200000	13196	1f78b4
11	10200001	10300000	17925	1f78b4
11	10300001	10400000	11926	1f78b4
11	10400001	10500000	6091	1f78b4
11	10500001	10600000	5308	1f78b4
11	10600001	10700000	4285	1f78b4
11	10700001	10800000	3152	1f78b4
11	10800001	10900000	4206	1f78b4
11	10900001	11000000	3705	1f78b4
11	11000001	11100000	6555	1f78b4
11	11100001	11200000	5594	1f78b4
11	11200001	11300000	7435	1f78b4
11	11300001	11400000	2403	1f78b4
11	11400001	11500000	5627	1f78b4
11	11500001	11600000	11823	1f78b4
11	11600001	11700000	8849	1f78b4
11	11700001	11800000	4367	1f78b4
11	11800001	11900000	3454	1f78b4
11	11900001	12000000	5930	1f78b4
11	12000001	12100000	1250	1f78b4
11	12400001	12500000	866	1f78b4
11	12500001	12600000	10650	1f78b4
11	12600001	12700000	10005	1f78b4
11	12700001	12800000	9170	1f78b4
11	12800001	12900000	3294	1f78b4
11	12900001	13000000	1742	1f78b4
11	13000001	13100000	2265	1f78b4
11	13100001	13200000	8590	1f78b4
11	13200001	13300000	10585	1f78b4
11	13300001	13400000	5764	1f78b4
11	13400001	13500000	12952	1f78b4
11	13500001	13600000	8144	1f78b4
11	13600001	13700000	5584	1f78b4
11	13700001	13800000	3010	1f78b4
11	13800001	13900000	4594	1f78b4
11	13900001	14000000	2494	1f78b4
11	14000001	14100000	8952	1f78b4
11	14100001	14200000	4933	1f78b4
11	14200001	14300000	2166	1f78b4
11	14300001	14400000	6328	1f78b4
11	14400001	14500000	22944	1f78b4
11	14500001	14600000	5146	1f78b4
11	14600001	14700000	1413	1f78b4
11	14700001	14800000	4922	1f78b4
11	14800001	14900000	2556	1f78b4
11	14900001	15000000	8142	1f78b4
11	15000001	15100000	9095	1f78b4
11	15100001	15200000	17109	1f78b4
11	15200001	15300000	6411	1f78b4
11	15300001	15400000	6636	1f78b4
11	15400001	15500000	2867	1f78b4
11	15500001	15600000	6554	1f78b4
11	15600001	15700000	6951	1f78b4
11	15700001	15800000	8840	1f78b4
11	15800001	15900000	8077	1f78b4
11	15900001	16000000	4778	1f78b4
11	16000001	16100000	24826	1f78b4
11	16100001	16200000	4908	1f78b4
11	16200001	16300000	9411	1f78b4
11	16300001	16400000	15862	1f78b4
11	16400001	16500000	31860	1f78b4
11	16500001	16600000	3249	1f78b4
11	16600001	16700000	9183	1f78b4
11	16700001	16800000	6680	1f78b4
11	16800001	16900000	10495	1f78b4
11	16900001	17000000	13519	1f78b4
11	17000001	17100000	5080	1f78b4
11	17100001	17200000	1331	1f78b4
11	17200001	17300000	4632	1f78b4
11	17300001	17400000	8595	1f78b4
11	17400001	17500000	19336	1f78b4
11	17500001	17600000	16046	1f78b4
11	17600001	17700000	6113	1f78b4
11	17700001	17800000	6792	1f78b4
11	17800001	17900000	22677	1f78b4
11	17900001	18000000	5830	1f78b4
11	18000001	18100000	10364	1f78b4
11	18100001	18200000	16899	1f78b4
11	18200001	18300000	8725	1f78b4
11	18300001	18400000	8926	1f78b4
11	18400001	18500000	6674	1f78b4
11	18500001	18600000	3410	1f78b4
11	18600001	18700000	1634	1f78b4
11	18700001	18800000	3893	1f78b4
11	18800001	18900000	11215	1f78b4
11	18900001	19000000	4893	1f78b4
11	19000001	19100000	10502	1f78b4
11	19100001	19200000	5379	1f78b4
11	19200001	19300000	6835	1f78b4
11	19300001	19400000	9717	1f78b4
11	19400001	19500000	13264	1f78b4
11	19500001	19600000	9211	1f78b4
11	19600001	19700000	7351	1f78b4
11	19700001	19800000	2404	1f78b4
11	19800001	19900000	3188	1f78b4
11	19900001	20000000	5243	1f78b4
11	20000001	20100000	14570	1f78b4
11	20100001	20200000	4569	1f78b4
11	20200001	20300000	2891	1f78b4
11	20300001	20400000	4825	1f78b4
11	20400001	20500000	7289	1f78b4
11	20500001	20600000	4116	1f78b4
11	20600001	20700000	3889	1f78b4
11	20700001	20800000	6284	1f78b4
11	20800001	20900000	19842	1f78b4
11	20900001	21000000	7436	1f78b4
11	21000001	21100000	16629	1f78b4
11	21100001	21200000	22277	1f78b4
11	21200001	21300000	4323	1f78b4
11	21300001	21400000	15102	1f78b4
11	21400001	21500000	10235	1f78b4
11	21500001	21600000	2955	1f78b4
11	21600001	21700000	5201	1f78b4
11	21700001	21800000	10590	1f78b4
11	21800001	21900000	5056	1f78b4
11	21900001	22000000	10471	1f78b4
11	22000001	22100000	7778	1f78b4
11	22100001	22200000	10045	1f78b4
11	22200001	22300000	8028	1f78b4
11	22300001	22400000	3965	1f78b4
11	22400001	22500000	8973	1f78b4
11	22500001	22600000	18348	1f78b4
11	22600001	22700000	16120	1f78b4
11	22700001	22800000	7359	1f78b4
11	22800001	22900000	10653	1f78b4
11	22900001	23000000	9123	1f78b4
11	23000001	23100000	8789	1f78b4
11	23100001	23200000	5386	1f78b4
11	23200001	23300000	19014	1f78b4
11	23300001	23400000	6647	1f78b4
11	23400001	23500000	9836	1f78b4
11	23500001	23600000	5402	1f78b4
11	23600001	23700000	9081	1f78b4
11	23700001	23800000	15499	1f78b4
11	23800001	23900000	4648	1f78b4
11	23900001	24000000	16606	1f78b4
11	24000001	24100000	5006	1f78b4
11	24100001	24200000	6958	1f78b4
11	24200001	24300000	17246	1f78b4
11	24300001	24400000	21662	1f78b4
11	24400001	24500000	6831	1f78b4
11	24500001	24600000	2843	1f78b4
11	24600001	24700000	6158	1f78b4
11	24700001	24800000	8020	1f78b4
11	24800001	24900000	19526	1f78b4
11	24900001	25000000	8092	1f78b4
11	25000001	25100000	13879	1f78b4
11	25100001	25200000	11029	1f78b4
11	25200001	25300000	10668	1f78b4
11	25300001	25400000	11995	1f78b4
11	25400001	25500000	5111	1f78b4
11	25500001	25600000	5703	1f78b4
11	25600001	25700000	5418	1f78b4
11	25700001	25800000	3652	1f78b4
11	25800001	25900000	16842	1f78b4
11	25900001	26000000	4510	1f78b4
11	26000001	26100000	4248	1f78b4
11	26100001	26200000	1488	1f78b4
11	26200001	26300000	4667	1f78b4
11	26300001	26400000	3487	1f78b4
11	26400001	26500000	7362	1f78b4
11	26500001	26600000	5064	1f78b4
11	26600001	26700000	1282	1f78b4
11	26700001	26800000	1675	1f78b4
11	26800001	26900000	2616	1f78b4
11	26900001	27000000	4599	1f78b4
11	27000001	27100000	2804	1f78b4
11	27100001	27200000	6764	1f78b4
11	27200001	27300000	2052	1f78b4
11	27300001	27400000	4359	1f78b4
11	27400001	27500000	15196	1f78b4
11	27500001	27600000	8455	1f78b4
11	27600001	27700000	6665	1f78b4
11	27700001	27800000	5317	1f78b4
11	27800001	27900000	10898	1f78b4
11	27900001	28000000	3715	1f78b4
11	28000001	28100000	1738	1f78b4
11	28100001	28200000	946	1f78b4
11	28200001	28300000	3029	1f78b4
11	28300001	28400000	589	1f78b4
11	28400001	28500000	3942	1f78b4
11	28500001	28600000	808	1f78b4
11	28600001	28700000	2670	1f78b4
11	28700001	28800000	6934	1f78b4
11	28800001	28900000	3903	1f78b4
11	28900001	29000000	2299	1f78b4
11	29000001	29021106	1122	1f78b4
12	1	100000	4752	1f78b4
12	100001	200000	5107	1f78b4
12	200001	300000	3600	1f78b4
12	300001	400000	4757	1f78b4
12	400001	500000	5277	1f78b4
12	500001	600000	2722	1f78b4
12	600001	700000	5121	1f78b4
12	700001	800000	4086	1f78b4
12	800001	900000	5366	1f78b4
12	900001	1000000	7442	1f78b4
12	1000001	1100000	8177	1f78b4
12	1100001	1200000	5354	1f78b4
12	1200001	1300000	4052	1f78b4
12	1300001	1400000	7391	1f78b4
12	1400001	1500000	2951	1f78b4
12	1500001	1600000	5178	1f78b4
12	1600001	1700000	11878	1f78b4
12	1700001	1800000	7500	1f78b4
12	1800001	1900000	4727	1f78b4
12	1900001	2000000	5335	1f78b4
12	2000001	2100000	2205	1f78b4
12	2100001	2200000	4539	1f78b4
12	2200001	2300000	3742	1f78b4
12	2300001	2400000	4542	1f78b4
12	2400001	2500000	2435	1f78b4
12	2500001	2600000	6104	1f78b4
12	2600001	2700000	2099	1f78b4
12	2700001	2800000	2558	1f78b4
12	2800001	2900000	2361	1f78b4
12	2900001	3000000	6114	1f78b4
12	3000001	3100000	4802	1f78b4
12	3100001	3200000	9972	1f78b4
12	3200001	3300000	5274	1f78b4
12	3300001	3400000	4651	1f78b4
12	3400001	3500000	2619	1f78b4
12	3500001	3600000	7779	1f78b4
12	3600001	3700000	16170	1f78b4
12	3700001	3800000	8555	1f78b4
12	3800001	3900000	4575	1f78b4
12	3900001	4000000	3140	1f78b4
12	4000001	4100000	3338	1f78b4
12	4100001	4200000	6428	1f78b4
12	4200001	4300000	2566	1f78b4
12	4300001	4400000	421	1f78b4
12	4400001	4500000	2793	1f78b4
12	4500001	4600000	4727	1f78b4
12	4600001	4700000	15330	1f78b4
12	4700001	4800000	3060	1f78b4
12	4800001	4900000	5787	1f78b4
12	4900001	5000000	10910	1f78b4
12	5000001	5100000	3737	1f78b4
12	5100001	5200000	4749	1f78b4
12	5200001	5300000	479	1f78b4
12	5300001	5400000	940	1f78b4
12	5400001	5500000	4847	1f78b4
12	5500001	5600000	10797	1f78b4
12	5600001	5700000	3885	1f78b4
12	5700001	5800000	6825	1f78b4
12	5800001	5900000	8029	1f78b4
12	5900001	6000000	2091	1f78b4
12	6000001	6100000	1421	1f78b4
12	6100001	6200000	10826	1f78b4
12	6200001	6300000	7723	1f78b4
12	6300001	6400000	12223	1f78b4
12	6400001	6500000	3065	1f78b4
12	6500001	6600000	1535	1f78b4
12	6600001	6700000	2118	1f78b4
12	6700001	6800000	7076	1f78b4
12	6800001	6900000	10012	1f78b4
12	6900001	7000000	7004	1f78b4
12	7000001	7100000	14477	1f78b4
12	7100001	7200000	5848	1f78b4
12	7200001	7300000	11535	1f78b4
12	7300001	7400000	10819	1f78b4
12	7400001	7500000	6328	1f78b4
12	7500001	7600000	2756	1f78b4
12	7600001	7700000	2122	1f78b4
12	7700001	7800000	6622	1f78b4
12	7800001	7900000	9608	1f78b4
12	7900001	8000000	15881	1f78b4
12	8000001	8100000	21290	1f78b4
12	8100001	8200000	23453	1f78b4
12	8200001	8300000	21210	1f78b4
12	8300001	8400000	2617	1f78b4
12	8400001	8500000	3868	1f78b4
12	8500001	8600000	975	1f78b4
12	8600001	8700000	321	1f78b4
12	8700001	8800000	353	1f78b4
12	8800001	8900000	2900	1f78b4
12	8900001	9000000	11877	1f78b4
12	9000001	9100000	15910	1f78b4
12	9100001	9200000	4305	1f78b4
12	9200001	9300000	13259	1f78b4
12	9300001	9400000	13911	1f78b4
12	9400001	9500000	14687	1f78b4
12	9500001	9600000	8625	1f78b4
12	9600001	9700000	15941	1f78b4
12	9700001	9800000	10220	1f78b4
12	9800001	9900000	10640	1f78b4
12	9900001	10000000	7287	1f78b4
12	10000001	10100000	9016	1f78b4
12	10100001	10200000	6080	1f78b4
12	10200001	10300000	10140	1f78b4
12	10300001	10400000	15509	1f78b4
12	10400001	10500000	3917	1f78b4
12	10500001	10600000	5838	1f78b4
12	10600001	10700000	1467	1f78b4
12	10700001	10800000	12620	1f78b4
12	10800001	10900000	7737	1f78b4
12	10900001	11000000	4431	1f78b4
12	11000001	11100000	2329	1f78b4
12	11100001	11200000	6851	1f78b4
12	11200001	11300000	4050	1f78b4
12	11300001	11400000	6296	1f78b4
12	11400001	11500000	8436	1f78b4
12	11500001	11600000	5536	1f78b4
12	11600001	11700000	4798	1f78b4
12	11700001	11800000	5706	1f78b4
12	11800001	11900000	10217	1f78b4
12	11900001	12000000	8958	1f78b4
12	12000001	12100000	7510	1f78b4
12	12100001	12200000	4235	1f78b4
12	12200001	12300000	8560	1f78b4
12	12300001	12400000	5645	1f78b4
12	12400001	12500000	8786	1f78b4
12	12500001	12600000	3818	1f78b4
12	12600001	12700000	13588	1f78b4
12	12700001	12800000	7455	1f78b4
12	12800001	12900000	4142	1f78b4
12	12900001	13000000	10141	1f78b4
12	13000001	13100000	18534	1f78b4
12	13100001	13200000	7331	1f78b4
12	13200001	13300000	8640	1f78b4
12	13300001	13400000	134	1f78b4
12	13400001	13500000	4460	1f78b4
12	13500001	13600000	11453	1f78b4
12	13600001	13700000	6850	1f78b4
12	13700001	13800000	16353	1f78b4
12	13800001	13900000	3905	1f78b4
12	13900001	14000000	4470	1f78b4
12	14000001	14100000	7851	1f78b4
12	14100001	14200000	20417	1f78b4
12	14200001	14300000	13814	1f78b4
12	14300001	14400000	6974	1f78b4
12	14400001	14500000	8490	1f78b4
12	14500001	14600000	19659	1f78b4
12	14600001	14700000	28561	1f78b4
12	14700001	14800000	5384	1f78b4
12	14800001	14900000	106	1f78b4
12	14900001	15000000	223	1f78b4
12	15000001	15100000	220	1f78b4
12	15100001	15200000	4018	1f78b4
12	15200001	15300000	11788	1f78b4
12	15300001	15400000	3830	1f78b4
12	15400001	15500000	13271	1f78b4
12	15500001	15600000	10033	1f78b4
12	15600001	15700000	1577	1f78b4
12	15700001	15800000	4625	1f78b4
12	15800001	15900000	9891	1f78b4
12	15900001	16000000	12862	1f78b4
12	16000001	16100000	2229	1f78b4
12	16100001	16200000	9140	1f78b4
12	16200001	16300000	9218	1f78b4
12	16300001	16400000	6421	1f78b4
12	16400001	16500000	18454	1f78b4
12	16500001	16600000	12977	1f78b4
12	16600001	16700000	7027	1f78b4
12	16700001	16800000	1903	1f78b4
12	16800001	16900000	644	1f78b4
12	16900001	17000000	3559	1f78b4
12	17000001	17100000	16533	1f78b4
12	17100001	17200000	11196	1f78b4
12	17200001	17300000	13533	1f78b4
12	17300001	17400000	10245	1f78b4
12	17400001	17500000	8357	1f78b4
12	17500001	17600000	10340	1f78b4
12	17600001	17700000	11787	1f78b4
12	17700001	17800000	9699	1f78b4
12	17800001	17900000	10905	1f78b4
12	17900001	18000000	5270	1f78b4
12	18000001	18100000	8172	1f78b4
12	18100001	18200000	18524	1f78b4
12	18200001	18300000	7537	1f78b4
12	18300001	18400000	3745	1f78b4
12	18400001	18500000	6828	1f78b4
12	18500001	18600000	5894	1f78b4
12	18600001	18700000	5894	1f78b4
12	18700001	18800000	2288	1f78b4
12	18800001	18900000	3971	1f78b4
12	18900001	19000000	3240	1f78b4
12	19000001	19100000	1922	1f78b4
12	19100001	19200000	4222	1f78b4
12	19200001	19300000	11582	1f78b4
12	19300001	19400000	15368	1f78b4
12	19400001	19500000	3154	1f78b4
12	19500001	19600000	2275	1f78b4
12	19600001	19700000	1322	1f78b4
12	19700001	19800000	9500	1f78b4
12	19800001	19900000	8950	1f78b4
12	19900001	20000000	11000	1f78b4
12	20000001	20100000	5488	1f78b4
12	20100001	20200000	1730	1f78b4
12	20200001	20300000	1908	1f78b4
12	20300001	20400000	1533	1f78b4
12	20400001	20500000	1053	1f78b4
12	20500001	20600000	1066	1f78b4
12	20600001	20700000	1497	1f78b4
12	20700001	20800000	1796	1f78b4
12	20800001	20900000	7954	1f78b4
12	20900001	21000000	1515	1f78b4
12	21000001	21100000	11259	1f78b4
12	21100001	21200000	5974	1f78b4
12	21200001	21300000	3702	1f78b4
12	21300001	21400000	3963	1f78b4
12	21400001	21500000	3217	1f78b4
12	21500001	21600000	3616	1f78b4
12	21600001	21700000	3275	1f78b4
12	21700001	21800000	4443	1f78b4
12	21800001	21900000	18783	1f78b4
12	21900001	22000000	3325	1f78b4
12	22000001	22100000	5347	1f78b4
12	22100001	22200000	7204	1f78b4
12	22200001	22300000	3530	1f78b4
12	22300001	22400000	10195	1f78b4
12	22400001	22500000	5960	1f78b4
12	22500001	22600000	5089	1f78b4
12	22600001	22700000	4740	1f78b4
12	22700001	22800000	4456	1f78b4
12	22800001	22900000	13191	1f78b4
12	22900001	23000000	9161	1f78b4
12	23000001	23100000	3397	1f78b4
12	23100001	23200000	5853	1f78b4
